input_target_molecule_smiles,mapped_input_target_molecule_smiles,target_substructure_smarts,substructure_atom_map,disconnection_map,synthon_a,synthon_a_label,synthon_b,synthon_b_label,synthon_a_building_block_class,synthon_a_building_block_label,synthon_b_building_block_class,synthon_b_building_block_label,synthon_a_building_block_smiles,synthon_a_building_block_cas,synthon_a_building_block_price,synthon_a_building_block_material,synthon_b_building_block_smiles,synthon_b_building_block_cas,synthon_b_building_block_price,synthon_b_building_block_material
OC(COC12CC3CC(CC(C3)C1)C2)(C(F)(F)F)C(F)(F)F,OC(C(F)(F)F)(C(F)(F)F)[CH2:1][O:2]C12CC3CC(CC(C3)C1)C2,[C:1]-[O:2],"[1, 2]","[1, 2]",OC(C(F)(F)F)(C(F)(F)F)[CH3:1],1,C1C2CC3CC1CC([OH:2])(C2)C3,2,amine,3,hydrogen,4,NCC(O)(C(F)(F)F)C(F)(F)F,64139-78-2,511.35,ENAH049F2E2A-250MG,OC12CC3CC(CC(C3)C1)C2,768-95-6,51.45,ENA410543431-100MG
OC(COC12CC3CC(CC(C3)C1)C2)(C(F)(F)F)C(F)(F)F,OC(C(F)(F)F)(C(F)(F)F)[CH2:1][O:2]C12CC3CC(CC(C3)C1)C2,[C:1]-[O:2],"[1, 2]","[1, 2]",OC(C(F)(F)F)(C(F)(F)F)[CH3:1],1,C1C2CC3CC1CC([OH:2])(C2)C3,2,acid,3,hydrogen,4,O=C(O)CC(O)(C(F)(F)F)C(F)(F)F,1547-36-0,123.75,COMH93D669CF-1G,OC12CC3CC(CC(C3)C1)C2,768-95-6,51.45,ENA410543431-100MG
OC(COC12CC3CC(CC(C3)C1)C2)(C(F)(F)F)C(F)(F)F,OC(C(F)(F)F)(C(F)(F)F)[CH2:1][O:2]C12CC3CC(CC(C3)C1)C2,[C:1]-[O:2],"[1, 2]","[1, 2]",OC(C(F)(F)F)(C(F)(F)F)[CH3:1],1,C1C2CC3CC1CC([OH:2])(C2)C3,2,bromide,3,hydrogen,4,OC(CBr)(C(F)(F)F)C(F)(F)F,503169-76-4,105.6,APO455835228-250MG,OC12CC3CC(CC(C3)C1)C2,768-95-6,51.45,ENA410543431-100MG
CC1C2=CC=C(Cl)C=C2C1C,CC1c2ccc(Cl)c[c:1]2[CH:2]1C,[c:1]-[C:2],"[1, 2]","[1, 2]",CC(c1ccc(Cl)c[cH:1]1)[CH2:2]C,1,CC(c1ccc(Cl)c[cH:1]1)[CH2:2]C,2,hydrogen,3,hydrogen,4,CCC(C)c1ccc(Cl)cc1,36383-14-9,437.5,COM490023443-1G,CCC(C)c1ccc(Cl)cc1,36383-14-9,437.5,COM490023443-1G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,hydrogen,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CC,74-84-0,463.00,295302-110G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,alcohol,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCO,64-17-5,74.00,2858-240ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,amine,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCN,75-04-7,20.70,471208-100ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,acid,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCC(=O)O,79-09-4,37.90,P5561-1L
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,chloride,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCCl,75-00-3,178.00,295310-1KG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,bromide,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCBr,74-96-4,55.70,239607-50G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,iodide,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCI,75-03-6,24.00,I7780-5G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,boronate,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCB(O)O,,66.00,CDS003542-250MG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,hydrogen,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CC,74-84-0,463.00,295302-110G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,alcohol,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCO,64-17-5,74.00,2858-240ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,amine,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCN,75-04-7,20.70,471208-100ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,acid,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCC(=O)O,79-09-4,37.90,P5561-1L
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,chloride,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCCl,75-00-3,178.00,295310-1KG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,bromide,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCBr,74-96-4,55.70,239607-50G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,iodide,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCI,75-03-6,24.00,I7780-5G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,amine,3,boronate,4,Cc1ccc([N+](=O)[O-])c(N)c1C,59146-96-2,11,SY3H3D67C120-1G,CCB(O)O,,66.00,CDS003542-250MG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,hydrogen,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CC,74-84-0,463.00,295302-110G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,alcohol,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCO,64-17-5,74.00,2858-240ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,amine,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCN,75-04-7,20.70,471208-100ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,acid,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCC(=O)O,79-09-4,37.90,P5561-1L
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,chloride,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCCl,75-00-3,178.00,295310-1KG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,bromide,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCBr,74-96-4,55.70,239607-50G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,iodide,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCI,75-03-6,24.00,I7780-5G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,acid,3,boronate,4,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1C,90564-16-2,336,ENA769495507-500MG,CCB(O)O,,66.00,CDS003542-250MG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,hydrogen,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CC,74-84-0,463.00,295302-110G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,alcohol,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCO,64-17-5,74.00,2858-240ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,amine,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCN,75-04-7,20.70,471208-100ML
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,acid,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCC(=O)O,79-09-4,37.90,P5561-1L
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,chloride,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCCl,75-00-3,178.00,295310-1KG
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,bromide,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCBr,74-96-4,55.70,239607-50G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,iodide,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCI,75-03-6,24.00,I7780-5G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,chloride,3,boronate,4,Cc1ccc([N+](=O)[O-])c(Cl)c1C,52328-28-6,561.75,ENAH38A2BC54-5G,CCB(O)O,,66.00,CDS003542-250MG
COC(=O)C1=CC=CC=C1OCC(=O)N1CCN(C2=CC=CC(Cl)=C2)CC1,COC(=O)c1ccccc1[O:2][CH2:1]C(=O)N1CCN(c2cccc(Cl)c2)CC1,[C:1]-[O:2],"[1, 2]","[1, 2]",O=C(N1CCN(c2cccc(Cl)c2)CC1)[CH3:1],1,COC(=O)c1ccccc1[OH:2],2,chloride,3,hydrogen,4,O=C(CCl)N1CCN(c2cccc(Cl)c2)CC1,70395-06-1,693,ENA161669385-5G,COC(=O)c1ccccc1O,119-36-8,29.30,M2047-100ML
C=CC1=CC(O)=C(OC)C(O)=C1,C=Cc1cc(O)c(OC)[c:1]([OH:2])c1,[c:1]-[O:2],"[1, 2]","[1, 2]",C=Cc1cc(O)c(OC)[cH:1]c1,1,[OH2:2],2,hydrogen,3,hydrogen,4,C=Cc1ccc(OC)c(O)c1,621-58-9,2576.7,ENA423200091-10G,O,7732-18-5,12.30,W3500-100ML
C=CC1=CC(O)=C(OC)C(O)=C1,C=Cc1cc(O)c(OC)[c:1]([OH:2])c1,[c:1]-[O:2],"[1, 2]","[1, 2]",C=Cc1cc(O)c(OC)[cH:1]c1,1,[OH2:2],2,hydrogen,3,alcohol,4,C=Cc1ccc(OC)c(O)c1,621-58-9,2576.7,ENA423200091-10G,OO,7722-84-1,45.20,H1009-5ML
C=CC1=CC(O)=C(OC)C(O)=C1,C=Cc1cc(O)c(OC)[c:1]([OH:2])c1,[c:1]-[O:2],"[1, 2]","[1, 2]",C=Cc1cc(O)c(OC)[cH:1]c1,1,[OH2:2],2,hydrogen,3,amine,4,C=Cc1ccc(OC)c(O)c1,621-58-9,2576.7,ENA423200091-10G,NO,7803-49-8,42.80,467804-10ML
C=CC1=CC(O)=C(OC)C(O)=C1,C=Cc1cc(O)c(OC)[c:1]([OH:2])c1,[c:1]-[O:2],"[1, 2]","[1, 2]",C=Cc1cc(O)c(OC)[cH:1]c1,1,[OH2:2],2,hydrogen,3,boronate,4,C=Cc1ccc(OC)c(O)c1,621-58-9,2576.7,ENA423200091-10G,OB(O)O,10043-35-3,55.30,B6768-500G
COC1=CC(O)=C2C(=O)C3=C(O)C=C(CO)C=C3C(=O)C2=C1,C[O:2][c:1]1cc(O)c2c(c1)C(=O)c1cc(CO)cc(O)c1C2=O,[c:1]-[O:2],"[1, 2]","[1, 2]",O=C1c2cc(CO)cc(O)c2C(=O)c2c(O)c[cH:1]cc21,1,C[OH:2],2,hydrogen,3,hydrogen,4,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,481-72-1,308.00,93938-10MG,CO,67-56-1,30.20,M3641-500ML
COC1=CC(O)=C2C(=O)C3=C(O)C=C(CO)C=C3C(=O)C2=C1,COc1cc(O)c2c(c1)C(=O)c1cc([CH2:1][OH:2])cc(O)c1C2=O,[C:1]-[O:2],"[1, 2]","[1, 2]",COc1cc(O)c2c(c1)C(=O)c1cc([CH3:1])cc(O)c1C2=O,1,[OH2:2],2,hydrogen,3,hydrogen,4,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,521-61-9,572.00,17797-100MG,O,7732-18-5,12.30,W3500-100ML
COC1=CC(O)=C2C(=O)C3=C(O)C=C(CO)C=C3C(=O)C2=C1,COc1cc(O)c2c(c1)C(=O)c1cc([CH2:1][OH:2])cc(O)c1C2=O,[C:1]-[O:2],"[1, 2]","[1, 2]",COc1cc(O)c2c(c1)C(=O)c1cc([CH3:1])cc(O)c1C2=O,1,[OH2:2],2,hydrogen,3,alcohol,4,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,521-61-9,572.00,17797-100MG,OO,7722-84-1,45.20,H1009-5ML
COC1=CC(O)=C2C(=O)C3=C(O)C=C(CO)C=C3C(=O)C2=C1,COc1cc(O)c2c(c1)C(=O)c1cc([CH2:1][OH:2])cc(O)c1C2=O,[C:1]-[O:2],"[1, 2]","[1, 2]",COc1cc(O)c2c(c1)C(=O)c1cc([CH3:1])cc(O)c1C2=O,1,[OH2:2],2,hydrogen,3,amine,4,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,521-61-9,572.00,17797-100MG,NO,7803-49-8,42.80,467804-10ML
COC1=CC(O)=C2C(=O)C3=C(O)C=C(CO)C=C3C(=O)C2=C1,COc1cc(O)c2c(c1)C(=O)c1cc([CH2:1][OH:2])cc(O)c1C2=O,[C:1]-[O:2],"[1, 2]","[1, 2]",COc1cc(O)c2c(c1)C(=O)c1cc([CH3:1])cc(O)c1C2=O,1,[OH2:2],2,hydrogen,3,boronate,4,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,521-61-9,572.00,17797-100MG,OB(O)O,10043-35-3,55.30,B6768-500G
CCC=CCCCSC(C)(C)C,CCC=[CH:1][CH2:2]CCSC(C)(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CCC=[CH2:1],1,CC(C)(C)SCC[CH3:2],2,hydrogen,3,alcohol,4,C=CCC,106-98-9,164.00,295051-100G,CC(C)(C)SCCCO,5755-56-6,850.5,ENA390347268-2.5G
CCC=CCCCSC(C)(C)C,CCC=[CH:1][CH2:2]CCSC(C)(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CCC=[CH2:1],1,CC(C)(C)SCC[CH3:2],2,hydrogen,3,bromide,4,C=CCC,106-98-9,164.00,295051-100G,CC(C)(C)SCCCBr,119549-23-4,643.65,ENA638599270-2.5G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,hydrogen,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)C,75-28-5,506.00,539821-170G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,alcohol,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)O,75-65-0,64.00,471712-100ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,amine,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)N,75-64-9,18.10,B89205-5ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,acid,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)C(=O)O,75-98-9,21.10,T71803-5ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,chloride,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)Cl,507-20-0,27.10,C56352-25ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,bromide,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)Br,507-19-7,29.50,135615-5G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,alcohol,3,iodide,4,Oc1nncc2cnccc12,25381-41-3,812.5,COM448654652-1G,CC(C)(C)I,558-17-8,78.00,245798-25G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,hydrogen,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)C,75-28-5,506.00,539821-170G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,alcohol,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)O,75-65-0,64.00,471712-100ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,amine,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)N,75-64-9,18.10,B89205-5ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,acid,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)C(=O)O,75-98-9,21.10,T71803-5ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,chloride,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)Cl,507-20-0,27.10,C56352-25ML
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,bromide,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)Br,507-19-7,29.50,135615-5G
CC(C)(C)C1=NN=CC2=CN=CC=C12,C[C:2](C)(C)[c:1]1nncc2cnccc21,[c:1]-[C:2],"[1, 2]","[1, 2]",c1cc2c(cn1)cnn[cH:1]2,1,C[CH:2](C)C,2,chloride,3,iodide,4,Clc1nncc2cnccc12,162022-92-6,5937.5,COM638464364-5G,CC(C)(C)I,558-17-8,78.00,245798-25G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,hydrogen,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CC,74-84-0,463.00,295302-110G
CCC1=C([N+](=O)[O-])C=CC(C)=C1C,Cc1ccc([N+](=O)[O-])[c:1]([CH2:2]C)c1C,[c:1]-[C:2],"[1, 2]","[1, 2]",Cc1ccc([N+](=O)[O-])[cH:1]c1C,1,C[CH3:2],2,hydrogen,3,alcohol,4,Cc1ccc([N+](=O)[O-])cc1C,99-51-4,49.60,N28604-100G,CCO,64-17-5,74.00,2858-240ML
